filename,L(m),W(m),xFeed(m),yFeed(m),Gmax_dBi,S11_dB,InputResistance_ohm,InputReactance_ohm
ant_1837.png,3.05E-02,3.80E-02,2.09E-03,4.64E-04,0.3154,-0.3577,4.1276,86.6764
ant_1838.png,2.78E-02,3.39E-02,1.01E-02,8.91E-04,5.5314,-18.8888,40.2216,3.1048
ant_1839.png,3.12E-02,3.63E-02,7.44E-03,1.26E-03,4.9836,-1.5323,9.5186,53.4884
ant_1840.png,2.93E-02,3.83E-02,8.91E-03,7.09E-04,5.4237,-4.0515,18.9987,38.7724
ant_1841.png,2.94E-02,3.40E-02,-5.62E-03,-3.14E-04,5.091,-1.7517,11.4858,56.0397
ant_1842.png,2.62E-02,3.76E-02,-1.06E-02,-9.59E-05,5.5851,-12.5177,78.2781,-11.3649
ant_1843.png,2.91E-02,3.41E-02,-1.19E-02,5.47E-04,5.5075,-9.6874,26.5602,9.4952
ant_1844.png,3.03E-02,3.73E-02,3.38E-03,-1.06E-03,3.1009,-0.546,5.4049,77.9787
ant_1845.png,3.00E-02,3.62E-02,-4.46E-03,1.22E-03,4.3424,-0.9031,7.5251,68.6069
ant_1846.png,2.78E-02,3.43E-02,1.98E-03,3.56E-04,3.4479,-0.5326,5.2706,77.9618
ant_1847.png,2.94E-02,3.84E-02,-1.00E-02,1.02E-03,5.4601,-5.0845,21.3266,33.0959
ant_1848.png,2.76E-02,3.80E-02,-1.08E-02,-6.54E-04,5.5841,-18.774,41.2645,5.883
ant_1849.png,2.96E-02,4.07E-02,6.24E-03,1.10E-03,4.8214,-1.5607,12.6979,66.9441
ant_1850.png,2.91E-02,4.08E-02,-1.27E-02,-7.27E-04,5.524,-7.2214,27.4054,27.7834
ant_1851.png,2.76E-02,3.60E-02,9.40E-03,4.92E-04,5.5554,-14.4583,37.8883,11.6127
ant_1852.png,3.01E-02,3.49E-02,1.54E-03,2.51E-04,-0.2689,-0.285,3.1562,84.3351
ant_1853.png,2.79E-02,3.37E-02,3.95E-03,7.06E-04,5.0388,-1.6795,12.628,62.8694
ant_1854.png,3.09E-02,3.94E-02,-1.07E-02,1.93E-04,5.3137,-2.9963,15.552,44.0888
ant_1855.png,2.71E-02,3.44E-02,9.85E-03,-1.08E-03,5.5422,-26.537,54.1774,-2.5796
ant_1856.png,2.65E-02,3.84E-02,-5.66E-03,-1.42E-04,5.4632,-5.6753,36.4913,50.2623
ant_1857.png,2.69E-02,3.40E-02,-1.11E-02,9.59E-04,5.5332,-15.2064,61.1137,-16.0163
ant_1858.png,2.92E-02,3.48E-02,-1.93E-03,6.45E-04,1.9104,-0.3711,3.8916,81.2415
ant_1859.png,3.00E-02,3.46E-02,9.70E-03,-1.17E-03,5.4273,-4.1606,16.648,30.9878
ant_1860.png,2.80E-02,3.96E-02,-1.21E-02,2.47E-04,5.5912,-13.8404,37.0781,12.3488
ant_1861.png,2.61E-02,3.71E-02,-9.32E-03,1.81E-04,5.5686,-14.0996,74.2815,-3.44
ant_1862.png,3.05E-02,3.92E-02,1.70E-03,-1.28E-03,-0.1498,-0.3383,4.1344,90.0221
ant_1863.png,2.83E-02,3.58E-02,1.24E-02,1.28E-03,5.5443,-14.9753,35.1523,3.2378
ant_1864.png,2.73E-02,3.39E-02,1.08E-02,-7.73E-04,5.5338,-21.0719,51.0077,-8.9059
ant_1865.png,2.88E-02,3.39E-02,-9.40E-03,1.19E-03,5.4905,-7.8505,25.3855,19.7588
ant_1866.png,3.04E-02,3.54E-02,1.22E-02,-1.38E-03,5.4355,-5.0989,18.2999,25.1508
ant_1867.png,2.71E-02,3.40E-02,-1.15E-02,5.24E-04,5.535,-16.1888,56.0201,-15.4873
ant_1868.png,2.67E-02,3.63E-02,1.06E-02,1.03E-03,5.572,-17.2446,62.9555,-8.6132
ant_1869.png,2.75E-02,3.83E-02,6.30E-03,9.97E-04,5.4237,-4.5776,26.1814,47.2653
ant_1870.png,2.98E-02,3.94E-02,-9.49E-03,9.98E-04,5.3588,-3.5949,18.2929,42.8339
ant_1871.png,2.62E-02,3.75E-02,-1.13E-02,-1.29E-03,5.5848,-11.5231,81.1911,-16.0379
ant_1872.png,2.87E-02,3.50E-02,-6.75E-03,7.76E-04,5.3618,-3.4503,17.9765,44.0219
ant_1873.png,2.78E-02,3.70E-02,1.44E-03,-1.27E-03,1.8504,-0.4068,4.28,81.4103
ant_1874.png,3.06E-02,3.64E-02,-1.07E-02,6.57E-04,5.4086,-3.8493,15.8948,32.6464
ant_1875.png,2.78E-02,3.83E-02,-1.10E-02,9.56E-04,5.5775,-15.3909,38.2454,9.4589
ant_1876.png,2.64E-02,3.37E-02,8.45E-03,-1.34E-03,5.5203,-14.7427,71.6603,5.3301
ant_1877.png,2.65E-02,3.66E-02,-6.13E-03,-2.54E-05,5.4977,-8.1253,43.4225,39.2094
ant_1878.png,2.64E-02,3.66E-02,4.24E-03,5.35E-04,5.3329,-3.5312,26.3963,60.4144
ant_1879.png,2.63E-02,3.85E-02,2.89E-03,-1.21E-03,4.8791,-1.5576,15.1165,76.1009
ant_1880.png,2.73E-02,3.68E-02,-9.37E-03,-5.58E-04,5.5636,-18.542,43.3596,8.8849
ant_1881.png,3.08E-02,3.84E-02,-5.20E-03,8.68E-04,4.1927,-0.8748,7.7288,71.6966
ant_1882.png,2.60E-02,3.64E-02,-7.94E-03,-9.47E-04,5.5445,-13.4519,73.4729,12.0047
ant_1883.png,2.90E-02,3.49E-02,-1.23E-02,5.03E-04,5.518,-9.7156,26.8182,10.184
ant_1884.png,2.75E-02,3.96E-02,3.24E-03,1.06E-03,4.4715,-1.1188,11.1729,78.0865
ant_1885.png,3.06E-02,4.04E-02,3.36E-03,4.05E-04,2.135,-0.5125,6.0686,88.0947
ant_1886.png,3.03E-02,3.51E-02,-2.54E-03,5.07E-04,2.1454,-0.3924,4.1332,81.4688
ant_1887.png,2.75E-02,3.37E-02,-1.72E-03,2.19E-04,3.4369,-0.5156,5.0566,77.4811
ant_1888.png,2.61E-02,3.98E-02,-3.56E-03,-2.48E-04,5.143,-2.3313,22.7464,75.2318
ant_1889.png,3.07E-02,3.85E-02,-3.19E-03,-8.29E-04,2.3293,-0.4859,5.3395,83.8269
ant_1890.png,2.76E-02,3.82E-02,9.44E-03,-1.20E-03,5.5679,-12.2582,37.8255,18.1656
ant_1891.png,3.01E-02,4.00E-02,9.28E-03,-1.41E-03,5.2556,-2.8493,15.8368,47.4216
ant_1892.png,2.73E-02,3.63E-02,8.82E-03,-1.08E-03,5.5582,-15.6268,42.6105,13.61
ant_1893.png,2.99E-02,3.83E-02,1.89E-03,9.92E-04,0.3914,-0.3596,4.1767,87.0501
ant_1894.png,2.68E-02,3.64E-02,1.08E-02,1.38E-03,5.575,-17.8242,61.8056,-8.2496
ant_1895.png,2.98E-02,3.81E-02,1.05E-02,8.81E-04,5.4566,-4.6359,19.0394,32.2065
ant_1896.png,3.07E-02,3.66E-02,6.80E-03,7.34E-04,4.9437,-1.4847,9.8473,56.7439
ant_1897.png,2.90E-02,4.09E-02,-5.27E-03,-1.38E-03,4.6861,-1.408,12.5691,71.8573
ant_1898.png,2.93E-02,3.76E-02,-9.01E-03,2.48E-04,5.4433,-4.5709,20.3251,36.0457
ant_1899.png,3.00E-02,3.49E-02,1.14E-02,-1.28E-03,5.4652,-5.645,19.2865,22.4082
ant_1900.png,2.74E-02,3.48E-02,1.10E-02,-1.31E-03,5.5501,-24.9397,49.1883,-5.5666
ant_1901.png,3.03E-02,3.98E-02,-1.07E-02,-1.05E-03,5.3522,-3.6109,17.8879,41.5694
ant_1902.png,2.95E-02,3.79E-02,1.07E-02,-1.34E-04,5.496,-5.4734,20.86,28.3232
ant_1903.png,3.06E-02,3.40E-02,-1.27E-02,9.82E-05,5.4432,-5.1876,17.6705,22.1384
ant_1904.png,3.05E-02,3.75E-02,1.17E-02,-1.70E-04,5.4429,-4.1285,16.5457,31.0737
ant_1905.png,2.65E-02,4.04E-02,9.90E-03,-1.44E-03,5.6128,-16.5947,62.1513,11.4333
ant_1906.png,2.78E-02,3.94E-02,-1.41E-03,-4.49E-04,1.0182,-0.3971,4.6237,87.1735
ant_1907.png,3.01E-02,3.49E-02,1.19E-02,1.29E-04,5.4774,-5.6534,19.0934,21.7245
ant_1908.png,3.07E-02,4.03E-02,1.31E-02,-4.99E-04,5.3802,-3.687,17.2607,38.8555
ant_1909.png,3.12E-02,4.01E-02,-1.28E-02,-1.10E-03,5.2972,-3.185,15.7223,41.6046
ant_1910.png,2.98E-02,3.82E-02,-9.96E-03,9.13E-04,5.4199,-4.199,18.6846,36.227
ant_1911.png,2.90E-02,3.57E-02,2.47E-03,1.86E-04,2.9475,-0.4786,4.8933,79.7857
ant_1912.png,2.64E-02,3.47E-02,9.90E-03,-1.05E-03,5.5431,-12.7214,78.1874,-9.3966
ant_1913.png,2.68E-02,3.65E-02,1.10E-02,2.39E-04,5.5783,-17.8816,61.2226,-8.7624
ant_1914.png,3.11E-02,3.74E-02,-2.46E-03,-1.87E-04,0.908,-0.3703,4.1496,84.9845
ant_1915.png,2.89E-02,4.03E-02,2.78E-03,-9.02E-04,2.7396,-0.5747,6.6357,86.6029
ant_1916.png,2.69E-02,3.36E-02,8.08E-03,1.50E-04,5.5187,-18.0818,52.8021,12.6092
ant_1917.png,2.64E-02,3.65E-02,-1.00E-02,6.80E-05,5.5653,-14.4648,69.5684,-11.543
ant_1918.png,2.80E-02,3.40E-02,1.14E-02,3.11E-04,5.5329,-17.5453,38.3912,-1.6672
ant_1919.png,2.91E-02,3.81E-02,5.76E-03,7.25E-04,5.0481,-1.8459,13.1659,60.1236
ant_1920.png,2.67E-02,3.35E-02,1.10E-02,-1.19E-03,5.5272,-12.1984,73.5403,-19.7306
ant_1921.png,2.64E-02,3.77E-02,-1.04E-02,-1.41E-03,5.5794,-15.0349,67.2897,-11.7008
ant_1922.png,2.83E-02,3.70E-02,-4.49E-03,9.64E-04,4.9747,-1.6509,12.6264,63.7445
ant_1923.png,3.08E-02,3.55E-02,1.80E-03,6.17E-04,-0.0548,-0.2974,3.3416,85.1679
ant_1924.png,2.92E-02,3.63E-02,1.09E-02,1.08E-03,5.5106,-7.0875,23.0175,19.7728
ant_1925.png,2.77E-02,3.76E-02,2.33E-03,-6.30E-04,3.6476,-0.6609,6.6779,79.0506
ant_1926.png,2.63E-02,3.87E-02,1.03E-02,-1.04E-03,5.6026,-14.9927,71.6469,-0.3928
ant_1927.png,2.95E-02,3.63E-02,1.01E-02,-4.08E-04,5.4862,-5.4372,20.0599,26.6491
ant_1928.png,3.07E-02,3.64E-02,-1.25E-02,5.19E-04,5.4353,-4.536,16.988,27.4758
ant_1929.png,3.01E-02,3.89E-02,1.83E-03,1.49E-03,0.306,-0.3575,4.2266,88.0802
ant_1930.png,2.99E-02,4.03E-02,-1.09E-02,3.21E-04,5.4174,-4.2887,20.4218,39.367
ant_1931.png,3.01E-02,3.96E-02,5.61E-03,1.50E-03,4.5262,-1.1687,9.9845,69.7547
ant_1932.png,2.81E-02,3.39E-02,-2.90E-03,-1.20E-03,4.4405,-0.8699,7.6318,71.3269
ant_1933.png,2.65E-02,3.53E-02,1.12E-02,-4.73E-04,5.5542,-12.3413,75.7108,-16.6393
ant_1934.png,2.88E-02,3.63E-02,-1.23E-02,1.19E-03,5.54,-10.8328,28.9845,8.9409
ant_1935.png,3.06E-02,3.98E-02,-1.11E-02,-3.72E-04,5.3549,-3.459,17.2609,41.9911
ant_1936.png,2.98E-02,3.74E-02,-1.24E-02,-7.06E-04,5.4927,-5.9411,20.6421,23.417
ant_1937.png,2.67E-02,3.37E-02,-5.85E-03,1.32E-03,5.4634,-7.9495,39.6988,37.5513
ant_1938.png,2.67E-02,3.70E-02,1.05E-02,-6.07E-04,5.5832,-18.401,62.4041,-5.3984
ant_1939.png,2.74E-02,3.41E-02,5.26E-03,3.95E-04,5.3727,-4.0586,23.715,48.7546
ant_1940.png,2.87E-02,3.87E-02,6.25E-03,-1.04E-03,5.2184,-2.499,16.4186,55.6209
ant_1941.png,2.86E-02,3.75E-02,1.24E-02,2.33E-04,5.562,-11.2981,30.6753,10.8626
ant_1942.png,3.09E-02,3.40E-02,9.69E-03,8.27E-04,5.3604,-3.0403,13.2769,35.6437
ant_1943.png,2.62E-02,3.74E-02,4.50E-03,-1.31E-03,5.3915,-4.2655,32.1649,59.4428
ant_1944.png,3.06E-02,4.06E-02,1.68E-03,-2.34E-04,-0.4799,-0.3451,4.6169,95.4165
ant_1945.png,3.07E-02,4.00E-02,9.35E-03,4.09E-04,5.2049,-2.313,13.6338,50.5422
ant_1946.png,2.90E-02,3.90E-02,-1.22E-02,4.90E-04,5.5472,-8.2556,27.1149,20.7126
ant_1947.png,2.91E-02,3.73E-02,6.82E-03,4.54E-04,5.2729,-2.7294,15.9267,49.805
ant_1948.png,2.66E-02,3.73E-02,-8.22E-03,9.11E-04,5.5644,-16.5375,55.6592,14.8543
ant_1949.png,3.01E-02,3.44E-02,-1.24E-02,2.41E-04,5.472,-6.2662,20.1615,18.8946
ant_1950.png,2.62E-02,3.86E-02,-1.04E-02,-3.35E-05,5.5982,-13.9616,74.4971,-4.8324
ant_1951.png,2.75E-02,3.55E-02,1.05E-02,1.39E-03,5.557,-25.3341,45.0522,1.4072
ant_1952.png,3.00E-02,3.79E-02,-1.13E-02,-7.78E-05,5.4669,-4.9549,19.5069,30.0355
ant_1953.png,3.04E-02,3.65E-02,-4.51E-03,7.55E-04,4.1634,-0.8054,6.9341,70.364
ant_1954.png,2.76E-02,4.06E-02,-9.09E-03,-5.10E-04,5.5482,-8.8811,36.5886,30.1275
ant_1955.png,3.06E-02,3.72E-02,-1.26E-02,-8.34E-04,5.4284,-4.5744,17.7047,29.2154
ant_1956.png,3.03E-02,3.41E-02,3.09E-03,-7.00E-05,3.1704,-0.4806,4.6839,77.1517
ant_1957.png,2.77E-02,3.69E-02,1.05E-02,-1.25E-03,5.57,-17.4658,39.7608,6.3476
ant_1958.png,2.73E-02,3.86E-02,-9.44E-03,-5.86E-04,5.5809,-14.6684,42.6832,15.7523
ant_1959.png,2.82E-02,3.81E-02,5.89E-03,1.30E-03,5.2698,-2.8012,17.8733,53.9766
ant_1960.png,2.89E-02,3.58E-02,1.07E-02,5.34E-04,5.5245,-8.0268,25.3733,18.5015
ant_1961.png,2.64E-02,3.88E-02,-2.29E-03,-6.77E-04,4.3932,-1.0117,10.5916,80.7589
ant_1962.png,2.73E-02,3.44E-02,-9.25E-03,1.89E-04,5.5373,-24.3829,46.226,4.425
ant_1963.png,2.63E-02,3.96E-02,-2.45E-03,5.14E-04,4.525,-1.1378,12.2435,82.1597
ant_1964.png,2.92E-02,3.88E-02,-7.00E-03,3.93E-06,5.2114,-2.4511,15.5734,54.0537
ant_1965.png,2.67E-02,4.02E-02,-1.43E-03,1.57E-03,2.4385,-0.5057,5.9035,87.2725
ant_1966.png,2.71E-02,3.56E-02,-1.05E-02,5.13E-04,5.5613,-24.2567,52.676,-5.7029
ant_1967.png,2.67E-02,3.40E-02,4.02E-03,2.33E-04,5.3006,-3.2545,23.8575,59.9451
ant_1968.png,2.88E-02,3.83E-02,9.68E-03,4.07E-04,5.5183,-6.4028,24.6756,28.7048
ant_1969.png,2.99E-02,3.52E-02,-1.33E-03,-4.11E-04,-0.6185,-0.2754,3.0827,84.9393
ant_1970.png,2.94E-02,3.80E-02,1.24E-02,-1.28E-03,5.513,-7.1683,23.8738,21.2507
ant_1971.png,2.87E-02,3.38E-02,-9.88E-03,-6.29E-04,5.5027,-8.9339,26.8124,15.7555
ant_1972.png,2.67E-02,3.49E-02,1.08E-02,-6.54E-04,5.5534,-15.0245,66.4577,-12.6751
ant_1973.png,2.66E-02,3.39E-02,4.56E-03,2.01E-04,5.38,-4.509,30.25,54.0961
ant_1974.png,2.70E-02,3.65E-02,5.59E-03,1.07E-03,5.4321,-5.1346,29.1411,46.2787
ant_1975.png,2.82E-02,3.90E-02,6.52E-03,-7.49E-04,5.3393,-3.4174,20.9767,51.6131
ant_1976.png,2.67E-02,3.53E-02,-1.06E-02,5.32E-04,5.5522,-15.237,64.0629,-14.0617
ant_1977.png,2.73E-02,3.99E-02,-9.97E-03,-7.79E-04,5.5883,-14.653,43.6736,16.425
ant_1978.png,2.80E-02,4.07E-02,8.88E-03,-1.41E-04,5.5118,-6.403,29.5917,36.6146
ant_1979.png,3.07E-02,3.57E-02,-9.45E-03,7.89E-04,5.346,-2.8334,13.3498,39.4764
ant_1980.png,2.96E-02,4.03E-02,1.11E-02,1.21E-03,5.4468,-4.8522,21.1894,35.0817
ant_1981.png,3.06E-02,3.99E-02,-1.09E-02,-8.34E-04,5.3196,-3.2793,16.7775,43.2614
ant_1982.png,2.76E-02,3.66E-02,-5.34E-03,1.13E-03,5.3365,-3.4391,21.0904,51.5499
ant_1983.png,2.75E-02,3.49E-02,1.20E-02,5.60E-04,5.5503,-21.5467,47.3848,-7.7461
ant_1984.png,2.83E-02,3.93E-02,9.46E-03,1.28E-03,5.5262,-7.2751,28.6351,29.3811
ant_1985.png,3.04E-02,4.07E-02,6.42E-03,8.48E-04,4.6083,-1.2697,10.7391,69.1638
ant_1986.png,2.84E-02,3.64E-02,-3.72E-03,-6.00E-04,4.6627,-1.1574,9.6727,68.6185
ant_1987.png,2.80E-02,4.04E-02,-4.78E-03,-9.90E-04,4.9401,-1.7824,15.4889,70.0982
ant_1988.png,2.62E-02,3.95E-02,4.95E-03,-6.43E-04,5.4097,-4.4286,35.4813,61.5869
ant_1989.png,3.02E-02,4.01E-02,1.25E-02,1.01E-03,5.4156,-4.322,19.0341,35.6875
ant_1990.png,2.62E-02,3.98E-02,1.84E-03,-9.49E-04,3.8005,-0.7489,8.5725,85.9871
ant_1991.png,2.98E-02,4.00E-02,5.54E-03,4.15E-05,4.5596,-1.1945,10.4834,71.1408
ant_1992.png,3.10E-02,3.49E-02,5.32E-03,-3.50E-04,4.4839,-0.8872,7.0908,66.4498
ant_1993.png,3.11E-02,3.38E-02,-5.29E-03,-9.84E-04,4.5205,-0.8947,6.9537,65.0128
ant_1994.png,3.11E-02,4.08E-02,-1.35E-02,-8.89E-04,5.2933,-3.2958,16.8452,43.2058
ant_1995.png,2.89E-02,3.77E-02,6.21E-03,4.46E-04,5.1895,-2.3015,14.864,54.9503
ant_1996.png,2.98E-02,3.55E-02,2.09E-03,-4.64E-04,1.5932,-0.3601,3.8552,82.4024
ant_1997.png,2.92E-02,3.93E-02,-1.18E-02,-8.57E-04,5.5185,-7.0841,25.6155,25.533
ant_1998.png,2.84E-02,4.02E-02,8.75E-03,8.84E-04,5.4768,-5.3673,25.5686,38.7003
ant_1999.png,2.63E-02,3.42E-02,-9.79E-03,-1.36E-03,5.5273,-12.2218,77.8902,-14.6859
ant_2000.png,2.97E-02,3.61E-02,9.62E-03,-2.18E-04,5.4528,-4.4787,17.8058,30.6096
ant_2001.png,2.95E-02,3.48E-02,-1.32E-02,7.28E-04,5.4918,-8.2519,23.9918,12.939
ant_2002.png,3.06E-02,3.53E-02,-9.52E-03,9.79E-04,5.3526,-2.9875,13.7173,38.1588
ant_2003.png,2.95E-02,3.71E-02,-9.75E-03,7.86E-04,5.4565,-4.8465,19.6815,31.6013
ant_2004.png,2.81E-02,3.96E-02,-8.82E-03,1.39E-03,5.5156,-7.225,30.5544,32.4065
ant_2005.png,2.92E-02,4.09E-02,1.28E-02,-8.75E-04,5.5097,-6.7362,26.1796,29.007
ant_2006.png,2.66E-02,3.45E-02,-8.50E-03,-2.85E-04,5.5309,-19.0759,61.4233,4.836
ant_2007.png,2.77E-02,3.69E-02,2.06E-03,8.50E-04,3.3351,-0.5732,5.7363,78.5641
ant_2008.png,2.63E-02,4.05E-02,1.01E-02,1.28E-03,5.6167,-15.1509,69.2542,8.102
ant_2009.png,2.70E-02,3.42E-02,1.34E-03,-6.70E-05,2.9455,-0.4406,4.4523,79.1542
ant_2010.png,2.83E-02,3.73E-02,1.03E-02,1.06E-03,5.5558,-10.4489,31.1443,16.182
ant_2011.png,2.99E-02,3.75E-02,-1.23E-02,-5.80E-04,5.4921,-5.7239,20.2282,24.339
ant_2012.png,2.98E-02,3.69E-02,9.99E-03,9.11E-04,5.4485,-4.4462,17.9595,31.4191
ant_2013.png,2.63E-02,3.46E-02,-1.12E-02,-6.01E-04,5.5351,-10.3831,83.4901,-23.6923
ant_2014.png,2.63E-02,3.39E-02,-1.10E-02,-4.12E-04,5.5254,-10.4625,82.2929,-24.1434
ant_2015.png,2.61E-02,3.70E-02,1.11E-02,1.00E-03,5.5677,-10.5079,84.1975,-21.7929
ant_2016.png,2.89E-02,3.93E-02,1.78E-03,7.59E-04,0.7483,-0.3901,4.6062,87.9849
ant_2017.png,2.81E-02,3.61E-02,-3.23E-03,-6.23E-04,4.5298,-1.0304,8.9486,70.6998
ant_2018.png,3.07E-02,3.84E-02,1.19E-02,1.48E-03,5.3628,-3.7563,16.2074,34.8682
ant_2019.png,3.00E-02,3.88E-02,1.32E-02,1.47E-03,5.451,-5.5827,21.0345,27.7298
ant_2020.png,2.88E-02,3.40E-02,-9.55E-03,-1.09E-03,5.4938,-8.0594,25.5975,18.7935
ant_2021.png,2.67E-02,3.95E-02,3.73E-03,-1.52E-03,5.0743,-2.0632,18.6475,71.7622
ant_2022.png,2.66E-02,3.46E-02,2.13E-03,7.50E-04,4.5673,-0.9707,9.1362,75.0056
ant_2023.png,3.08E-02,3.41E-02,7.26E-03,7.85E-04,5.1193,-1.6973,10.0651,51.1365
ant_2024.png,2.76E-02,3.44E-02,9.89E-03,-9.37E-04,5.5386,-20.06,41.899,4.2244
ant_2025.png,2.70E-02,3.41E-02,3.92E-03,-1.12E-04,5.2411,-2.6637,19.7165,61.162
ant_2026.png,2.66E-02,3.84E-02,2.80E-03,1.54E-04,4.711,-1.2957,12.7395,77.0781
ant_2027.png,2.93E-02,3.98E-02,-1.02E-02,4.00E-04,5.4605,-4.9844,22.416,36.3785
ant_2028.png,2.74E-02,4.08E-02,5.44E-03,-1.10E-04,5.2461,-2.9008,22.6268,63.35
ant_2029.png,2.68E-02,3.72E-02,-1.06E-02,-8.69E-06,5.5825,-19.0785,58.8238,-8.3317
ant_2030.png,2.68E-02,3.87E-02,-4.70E-03,2.96E-04,5.3105,-3.2345,24.6027,61.6772
ant_2031.png,3.00E-02,3.78E-02,-1.08E-02,1.45E-03,5.4312,-4.4491,18.004,31.5104
ant_2032.png,3.10E-02,3.89E-02,-1.21E-02,8.69E-05,5.3713,-3.5009,16.3207,38.7277
ant_2033.png,3.04E-02,3.51E-02,-1.00E-02,-5.61E-04,5.4114,-3.6071,15.1172,33.4448
ant_2034.png,2.78E-02,4.04E-02,-5.11E-03,2.85E-04,5.0821,-2.1698,18.0373,67.4155
ant_2035.png,3.03E-02,3.77E-02,-3.17E-03,-3.81E-04,2.7736,-0.5134,5.3374,80.7029
ant_2036.png,2.73E-02,3.54E-02,-8.56E-03,8.97E-04,5.541,-14.5202,41.4548,15.1826
ant_2037.png,2.63E-02,3.57E-02,9.59E-03,1.45E-04,5.5585,-14.3499,73.5904,-2.1656
ant_2038.png,2.82E-02,3.65E-02,5.17E-03,7.04E-04,5.1907,-2.3379,15.5946,56.4785
ant_2039.png,2.96E-02,3.54E-02,3.25E-03,6.90E-04,3.7104,-0.6032,5.7383,75.7841
ant_2040.png,2.75E-02,3.49E-02,-1.52E-03,-6.37E-04,2.7233,-0.4365,4.4638,79.8115
ant_2041.png,2.72E-02,3.46E-02,-1.09E-02,-9.52E-04,5.5404,-19.3378,50.8846,-10.9154
ant_2042.png,2.67E-02,4.02E-02,8.62E-03,9.77E-04,5.5864,-12.2141,50.2325,25.3356
ant_2043.png,2.98E-02,3.72E-02,-1.25E-02,1.27E-03,5.4842,-6.2344,21.1304,22.0558
ant_2044.png,3.03E-02,3.86E-02,1.28E-02,-1.44E-03,5.422,-4.8268,19.062,30.2139
ant_2045.png,3.03E-02,3.84E-02,1.15E-02,4.08E-04,5.4423,-4.1975,17.4798,32.9971
ant_2046.png,3.01E-02,3.39E-02,1.08E-02,3.65E-04,5.4589,-5.0401,17.8368,24.3574
ant_2047.png,3.06E-02,3.80E-02,1.29E-02,7.61E-04,5.4326,-4.3409,17.2659,30.654
ant_2048.png,2.66E-02,3.50E-02,-5.54E-03,-1.29E-04,5.4588,-6.6034,38.4211,44.8967
ant_2049.png,2.64E-02,3.85E-02,1.38E-03,-1.53E-03,2.9768,-0.5254,5.6772,82.8571
ant_2050.png,2.68E-02,3.55E-02,4.90E-03,4.32E-05,5.3944,-4.3078,28.2387,53.439
ant_2051.png,2.90E-02,3.35E-02,-1.09E-02,-6.11E-04,5.5008,-9.249,26.0825,11.4779
ant_2052.png,2.91E-02,3.35E-02,-3.35E-03,-5.20E-04,4.2956,-0.7759,6.7836,71.1907
ant_2053.png,2.74E-02,3.58E-02,1.03E-02,-3.64E-04,5.5655,-25.1797,45.741,3.1148
ant_2054.png,2.99E-02,3.84E-02,-1.25E-02,2.28E-04,5.4917,-5.5945,20.6192,26.5902
ant_2055.png,2.85E-02,3.52E-02,-2.43E-03,-1.36E-03,3.6313,-0.5855,5.6487,76.5559
ant_2056.png,3.01E-02,3.36E-02,1.35E-02,6.15E-05,5.4581,-6.8011,20.6257,15.0426
ant_2057.png,2.97E-02,3.61E-02,1.10E-02,-3.97E-04,5.4924,-5.7779,19.9743,23.1111
ant_2058.png,3.08E-02,4.02E-02,-1.15E-02,3.50E-04,5.3303,-3.2783,16.914,43.659
ant_2059.png,2.98E-02,4.00E-02,-1.21E-02,-1.53E-03,5.4351,-5.6372,23.7587,33.1118
ant_2060.png,2.67E-02,3.99E-02,-8.70E-03,5.60E-04,5.5862,-14.1549,53.2801,20.3705
ant_2061.png,2.81E-02,4.05E-02,-1.00E-02,-5.27E-04,5.5532,-8.8381,33.576,27.1965
ant_2062.png,2.72E-02,3.83E-02,-1.76E-03,-1.32E-03,3.1123,-0.5562,5.9158,81.9525
ant_2063.png,2.66E-02,3.74E-02,1.20E-03,7.33E-04,2.4025,-0.4401,4.6717,81.8874
ant_2064.png,3.11E-02,4.06E-02,1.36E-02,-6.20E-04,5.3293,-3.2797,16.2944,41.8692
ant_2065.png,3.09E-02,3.43E-02,-1.24E-03,-3.59E-04,-1.194,-0.2487,2.8157,85.609
ant_2066.png,3.07E-02,4.09E-02,-2.29E-03,3.48E-04,0.0707,-0.3942,5.1301,93.7222
ant_2067.png,2.81E-02,3.54E-02,2.18E-03,3.72E-04,3.371,-0.5401,5.4468,79.0009
ant_2068.png,2.92E-02,3.84E-02,4.83E-03,-9.88E-04,4.6513,-1.206,10.116,68.7776
ant_2069.png,2.93E-02,4.01E-02,-4.62E-03,1.09E-03,4.3116,-1.0356,9.9211,75.9106
ant_2070.png,2.63E-02,3.90E-02,9.46E-03,-3.22E-04,5.6013,-15.0675,69.0343,9.0214
ant_2071.png,2.79E-02,3.84E-02,-9.05E-03,-7.77E-04,5.5506,-9.5019,33.6824,24.1803
ant_2072.png,3.07E-02,4.08E-02,9.83E-03,1.61E-03,5.1499,-2.5354,14.9391,50.3902
ant_2073.png,2.67E-02,3.91E-02,-3.47E-03,7.40E-04,4.9778,-1.798,16.8273,73.9035
ant_2074.png,2.71E-02,3.92E-02,-4.40E-03,6.98E-04,5.173,-2.4425,20.2267,66.8759
ant_2075.png,2.66E-02,3.48E-02,-2.98E-03,-7.64E-04,5.0541,-1.7633,15.1926,69.6811
ant_2076.png,2.95E-02,4.06E-02,1.22E-02,1.61E-03,5.4605,-5.7125,23.4554,31.8779
ant_2077.png,2.71E-02,3.59E-02,1.10E-02,2.01E-04,5.5713,-23.4479,55.0924,-4.9097
